idx,alias,date,rating,reviewtxt
71,everyman-espresso-new-york-2,2016-08-23,4.0,"Another nice little artisan coffee shop. Any ordinary coffee selection should be great and the pastries seemed really nice. 

We got an ice latte. It was on the milky side. The flavor of coffee was not very strong. Still nice drink. 

They have some house specialty coffee on the menu. I felt adventurous and got the ""panacea"" ---- OMG!!!! ---- I almost vomit after a sip. It was a weird sour bitter taste. It contains lemon juice, ginger bitterness and expresso shot (maybe some other things). Actually it tastes like someone's vomit to me too... (Sorry Everyman! I don't mean to criticize it but that's what came to mind). I probably won't have it again but it is definitely a memorable coffee experience. It's so interesting that I actually would encourage everyone to try it out for once."
71,everyman-espresso-new-york-2,2017-05-30,5.0,"This might just be my new fav coffee spot! Came here this past weekend for a little coffee break. The service was friendly and attentive. They made really good selections and we were delighted with our coffee. We decided on the cool drip one that was the perfect size for sharing (can't remember the name though). Also split a lemon sprinkle cookie- wish I didn't have to split it because it was delicioussssss! Very small and quaint little coffee spot here on the edge of SoHo. Great for a pause from the hustle and bustle of the area. Not too much space for seats, but it was comfortable and very cozy. Will be back again!"
71,everyman-espresso-new-york-2,2016-07-29,4.0,"Great local coffee shop with the bulk of customers being local regulars. The cafe was very clean and the staff were extremely friendly. I enjoyed the drip coffee, but it's an extremely light roast (take Starbucks blonde as an example and lighten that by almost two-thirds).

There's a small bar style table if you want to sit with free wi-fi for a bit, but there's only 4 stools. Apart from that, there's a long bench in front of the bar and a windowsill seat."
71,everyman-espresso-new-york-2,2018-04-24,3.0,"Good coffee (& they have oat milk!), but the ""music"" playlist was quite alarming. Essentially screamo and/or spoken word dark thematic nasal punk rock vocals. I left feeling much angst. Sadly no outlet nor restroom- barista directed us to hotel across the st, to which we went, but were not able to access without a key"
71,everyman-espresso-new-york-2,2017-04-10,4.0,"Delicious, creamy espresso and a clean and bright AeroPress. Served by friendly, knowledgeable staff. A bit of an awkward space, but the quality of the coffee more than makes up for it."
71,everyman-espresso-new-york-2,2018-03-08,5.0,"I've never lingered here with a laptop because the space is pretty small, although they do have seating and a communal table. Their drip coffee has citrus notes and they have oat milk for non-milk lattes! It's the perfect stop to pick up my coffee on the way to work."
71,everyman-espresso-new-york-2,2016-06-05,5.0,"Today we wandered around Soho and visited a few of my favorite stores (Purl Soho).  Anyway, as we made our way back to the car, I spotted a sign for a sexy cappuccino!! Coffee is always good for a drive to NJ (no negative comments please) so we stopped in.  

The barista was an absolute delight. I did order that sexy cappuccino btw and it was delicious. 

My husband ordered a perfect double espresso.  There was no where to sit so we sipped our beverages as we walked. 

The entire experience was just delightful. Definitely adding this place to my favorites list. 

Thanks for a tasty end to my day."
71,everyman-espresso-new-york-2,2017-06-03,5.0,"Quickly became my favorite coffee shop in NYC. Then I questioned that, tried every other great creative coffee place I could get to, changed my mind a few times and came back around. This is definitively the best coffee shop in NYC. 

Try as I might, I have never gotten my espresso as perfectly extracted as the baristas at EE do on the reg, all day. I've had cups of coffee here that have defined the possibilities of coffee for me. I did not know unadulterated coffee could have such fruity, blueberry or sweet lemon peel flavors before drinking it here. 

Cappuccino or espresso is my regular drink but I love that they have espresso cocktails. You should not miss trying an espresso old fashioned."
71,everyman-espresso-new-york-2,2016-01-23,3.0,"A cute little coffee shop in the Tribeca area, and one of very few options. I stopped by because I was about an hour early for dinner reservations, and needed a warm place to huddle with my book.

The first thing I noticed was the lack of a menu. What. I usually get the same no matter where I go (house coffee, either black or with a splash of milk), but I would have liked to see the options. I would have also liked to see the price of the different drinks.

I got coffee with milk to stay, and for a 6oz mug, it was $3. Whew. The barista offered refills, but I don't know if this was complementary or if it would cost me an additional buck or two. I didn't stay long enough to find out.

The acoustics of the place are not conducive to a quiet study or even reading session - if your reading requires some focus. There were two girls sitting across the room from me and I could pretty much hear their conversation as if I'd been sitting right next to them. Even the quiet chatter of the baristas seemed weirdly amplified. Maybe it's the wooden paneling...

Also, although there is a lot of bench seating along the walls, there is only one shared table in the back that fits 5-6 people. So keep this in mind if you are looking for a place to meet with friends. I enjoyed sitting in the window with my legs stretched out and my back against a column, but I was really only okay with the seating arrangement because I was flying solo. Otherwise, it would have been a tight squeeze."
71,everyman-espresso-new-york-2,2017-02-18,5.0,"By far my favorite coffee shop downtown. Great music playlist with an even better sense of customer service. Three great personalities in Leslie, Steven, and Sam. The coffee is great. A Cortado to go is my usual. Definitely check out Everyman Espresso. It's a vibe."
72,laughing-man-coffee-and-tea-new-york-3,2020-03-04,5.0,"Laughing Man is Hugh Jackman's give back brand which is how I found out about it. I ordered an oat latte which was amazing both in the rich flavor of the coffee, prep, and latte art! Space is small (but expanding soon into a sit down) and I wish I knew more about the signature lattes which were kind of hidden on a different menu on the right, but all-in-all I would stop back and grab a cup again. 

*Also note this is a far-trade brand and eco-friendly. The designer in me loves the ridges in the cups and that it is still sturdy and less waste."
72,laughing-man-coffee-and-tea-new-york-3,2020-02-09,5.0,"Really solid coffee, their specialty is the flat white. I also bought a bag of beans, they're Ethiopian and I can't wait to try them out! 

They have a small space, you could sit outside on a nice day. I was happy with my stop by, I would definitely come again if I'm in the area."
72,laughing-man-coffee-and-tea-new-york-3,2020-01-02,4.0,"I had a lovely coconut latte while walking around the neighborhood. We paid around 11 usd for 2 medium lattes, service was fast and staff, polite.
My fiancée was keen to try this place and he wasn't dissapointed.
There is a small but nice looking selection of pastries, decent drinks selection on offer."
72,laughing-man-coffee-and-tea-new-york-3,2020-06-06,2.0,"I got an iced honey lavender latte with almond milk, which was over $7, and when I tasted it there was no taste of lavender at all. I asked if they could add more lavender, which they did, but it didn't make a difference. It just tasted like a regular iced latte. I now make better ones at home. Pretty disappointed; would not come back."
72,laughing-man-coffee-and-tea-new-york-3,2019-08-16,5.0,"Came in to try the honey lavender flat white. It was really delicious. 

The staff is really friendly and patient when you ask questions.

I like that they carry some refrigerated food items like over night oats, chai pudding and cold drinks like chocolate milk. 

Overall a great experience."
72,laughing-man-coffee-and-tea-new-york-3,2019-12-18,5.0,"Delicious coffee, so so smoooooooth! Love the lattes, the honey lavender flavor, and the fact they will happily accommodate when I bring my own cup.

This is the definition of a hole in the wall, although there is a larger space in the works next door which is quite big from a passing peak I got--exciting! It's lovely on a nice day, where there is public seating and a stoop that everyone tends to hang out on. On colder days, it's grab n go and can get crowded.

There is always a line, although it moves fairly quickly. The coffee has always been good, except for ONCE where it was terrible (burnt?); that was definitely unlike them though. 

Don't know much about the foundation they support, but I'm all about charitable causes and hope they are are benefitting those in need."
72,laughing-man-coffee-and-tea-new-york-3,2019-12-07,4.0,"The space is very small so don't expect to sit in here and laptop warrior this place up. This is a place where you grab the coffee of your choice to go and that's perfectly fine.

The service is friendly and efficient. We ordered two vanilla lattes and after a short wait they arrived. The coffee here is good and out of the 6 or so coffee shops I tried on my trip to NYC this was one of the better ones.

I really like the theme of their store though and that's what will make me return when I come back to NYC. Before you come here, take a look at their site, there's some great stuff on there."
72,laughing-man-coffee-and-tea-new-york-3,2019-10-08,2.0,"Drink : 3/5 Price: 2/5 Ambiance: 3/5 Bang for your buck: 2/5 

I was really excited to go here because of the mission but was disappointed with my experience. First of all, the shop is tiny with no sitting inside. People crowd around the counter waiting for their drink. There should be a better system. However, this was a small flaw, since there is ample sitting room outside.  

The true disappointment was the tea latte. I'm currently on a coffee cleanse so I decided to get tea. Since this was a tea place, I was excited. Mind you, I only get iced drinks (even in winter). 

The tea latte was made by the person who took my order. He got a cup with ice and poured in white tea (white or green, your choice) and immediately poured cold milk. This drink cost $5+. 

The coffee is probably better than the tea. But if a place is going to call themselves a coffee and tea place, I expect better."
72,laughing-man-coffee-and-tea-new-york-3,2020-01-17,5.0,"Amazing coffee - got an oatmilk latte and it was wonderfully creamy with great depth. Their espresso is truly top notch stuff. Unfortunately they don't have any indoor seating (YET - they're renovating and expanding this location according to the posters outside) so it's only grab-and-go but on warm days, you can sit on the benches outside. All in all, a great way to kickstart and brighten any morning."
72,laughing-man-coffee-and-tea-new-york-3,2019-06-30,4.0,"Laughing Man has been on my list for a while now. There was a line out the door at around 9 AM on a Sunday (the place is tiny, but there are spots to sit outdoors) with many dogs and babies on site. I had an iced coffee and chocolate chip banana muffin from Ceci Cela. Everything was solid overall but above all, I think this place mostly benefits from being one of the only coffee shops in the area."
72,laughing-man-coffee-and-tea-new-york-3,2019-10-15,5.0,"Good Coffee ! 
Friendly Stuff! 
Nice Location ! 
Thank u Hugh ! 
See u next Year again ! 
#wolverinekoeln"
72,laughing-man-coffee-and-tea-new-york-3,2019-12-30,3.0,"Definitely a hole in the wall but it's a bright spot with it light interior. My almond milk flat white was ok.  Nothing special to write home about.  The milk was not fully involved as it should be. There is no way to heat up the chocolate croissants. It was a cold rainy day outside so I was somewhat disappointed. I really want to like this place but customer service was luke warm. On a positive note Hughs house blend whole beans made it home safely to my burr grinder and my pour over was excellent.  A full body city roast with a smooth finish .  Not citrusy which I appreciate! Hughs brews a
Great choice!"
72,laughing-man-coffee-and-tea-new-york-3,2019-05-06,5.0,"This location is SUPER tiny! I felt bad for the 4 employees they squeezed in there BUT I must say the coffee is VERY tasty. I believe I got the Honey Lavender coffee, it was beautiful."
72,laughing-man-coffee-and-tea-new-york-3,2019-05-03,5.0,"Amazing coffee! 
Outdoor seating, cute little spot. 
Nondairy alternatives and friendly staff. 
Will be back"
72,laughing-man-coffee-and-tea-new-york-3,2019-06-02,5.0,"We came in early on a Sunday! You walk in and are greeted ASAP. So so friendly. 
Just ordered some coffees. And the coffee is very very good and very very smoooth. 
Also ordered a brown butter carrot muffin. That was also delicious with dried fruit and carrots in it. 
Would definitely come back and try something else. Iced cappuccino or even a different baked good.highly recommend."
72,laughing-man-coffee-and-tea-new-york-3,2020-02-28,5.0,Great coffee we actually had burritos which were very good I never drink two coffees I actually had to have to because their coffee was actually really strong just the way I like it highly recommend
72,laughing-man-coffee-and-tea-new-york-3,2018-08-14,5.0,"Not only are you buying delicious coffee, you're supporting the Laughing Man Foundation every time you make a purchase. I was extremely excited to be able to come to NYC and make a purchase in support of Hugh Jackman's amazing work. I highly encourage everyone to read up on the amazing things that Laughing Man is doing. Hugh Jackman is making the world a better place on the big screen and around the world. 

The coffee shop is very small, but they've utilized the space very well. You'll notice that their pastries are stored tightly along the wall. Other item are fancily package and in their little coolers below. It's pretty cool. My Cold Brew and Almond Croissant were both delicious. The Cold Brew is strong, which any coffee drinker will appreciate. Smooth too. I'm not sure where the pastries come from, but they were delicious and fresh. 

It's a grab and go type of coffee shop (express, if you want to call it that). They also have seating outside, which is great for a nice day. In cold weather, I doubt anyone wants to be sitting out there. Check out my photo. It was particularly nice on this day. 

I'll be making multiple visits while in NYC. Still have to check out their Lavender Latte or the Flat White. Did someone say smooth? I'm there!!!"
72,laughing-man-coffee-and-tea-new-york-3,2019-09-01,4.0,"I'm always a fan of Laughing Man Coffee and this shop is no exception. It's pretty small catering to people who want it on the go. There's no seating inside, but there are a few benches just outside. Since they serve a working crowd mainly, they are very efficient. As you wait in line, they'll ask you your order so it's ready before you get up to the register."
72,laughing-man-coffee-and-tea-new-york-3,2019-02-09,4.0,"Overall - great vibes!! The shop is a little small, but great coffee and they have oat milk, which made my morning!!! Got the oat milk lavender latte for a great start to a cold NY morning in February. Great deserts and goodies too! Check them out and support the laughing man foundation!"
72,laughing-man-coffee-and-tea-new-york-3,2019-01-02,5.0,"I have not ever reviewed this place? Not possible.
I stay around the corner when in NYC. Going to morning coffee here is the beginning and often the highlight of the day in NYC. They are
Crowded but the line moves FAST! Staff is sweet.  I've bought their coffee by the pound too because it is so good."
73,saltwater-coffee-new-york,2019-12-05,5.0,"This place has fairly limited seating but we managed to find a seat on one of the conveniently places benches against a wall of the room. The place has an Aussie theme, which was pretty unique in itself.

The coffee here was some of the best I tried on my trip to NYC. I ordered a maple latte and it was great. The consistency was on point and the flavour was excellent too. The staff were also very efficient and friendly."
73,saltwater-coffee-new-york,2020-02-16,3.0,"As others are raving on Yelp, a very cozy place on lower eastside. 

It only has limited seating - 2 round tables. We had to share the table with two other customers. Everyone in the cafe will be able to hear your conversation. 

The cappuccino was quite good, the strong espresso with the right amount of foam just the way I like it.

Don't forget to check-in with Yelp and get 20% off !!!!!!!

We were there on weekday evening, and Saltwater closes pretty early around 7 pm."
73,saltwater-coffee-new-york,2020-01-23,4.0,"It's such a small cafe, so you'll be lucky to find a seat here! Sharing tables with other people is normal, as there's only really 2 tables and a barstool area that can uncomfortably fit 3 people. There's also a bench for about 2-3 other people to sit at, although it doesn't have a pairing table. However, once you find a seat, you're good. They have a couple outlets so people can study here, free water, and wonderful staff members. 

I ended up getting the caramel donut and it was huge! I guess I see why it costs $5. It's very sweet and highly coated in sugar. The inside oozes rich salted caramel. Definitely pairs well with some water to neutralize it. 

In essence, if you can find a seat here, you'll be sitting in the ideal cafe."
73,saltwater-coffee-new-york,2019-12-27,4.0,Nice little gem on the side of the road.  The latte was rich and service was quick.  Don't forget to check in on Yelp to get a special offer.  I come here all the time because the chains on the ave are always crowded.
73,saltwater-coffee-new-york,2020-01-09,5.0,"Everything about this place is amazing! The workers, the coffee, the service and the shop is extremely cute! The wall decors are extremely suitable and cute. They have so many drinks to offer and have pastries as well! Would recommend to anyone around the area! I'm totally coming back for more and to try the drinks again. Turmeric was never a go to but I fell in love with it after one taste and you will too!"
73,saltwater-coffee-new-york,2020-04-11,4.0,"Your typical trendy NYC coffee shop! Beautiful cute n cozy interior, though extremely small (2 tables plus window bar seating), so don't count on this being a sit-down chat/study spot by any means. Average prices for NYC. Unique coffee array, including turmeric, matcha, and maple lattes and their signature insta-famous chai charcoal latte. I've had the charcoal latte, but it's nothing too special aside from the optics of course. I've since stuck with their regular iced lattes. Overall aesthetics of the interior, exterior, signage, and decor is on-point."
73,saltwater-coffee-new-york,2019-12-11,4.0,"Had a vanilla chai latte (they also have a masala option) and it was great! Light and foamy, not too sweet. My boyfriend enjoyed his cappuccino. Interior is very bright (a little jarring when I walked in but we adjusted) and tiny but cozy."
73,saltwater-coffee-new-york,2019-04-14,5.0,"Really tiny coffee place, as are most places in Manhattan. Let me count...there are about only 15 seats available including the bench outside. It was packed but we waited for some seats to open up.

Here is what we ordered:
- Latte
- Matcha Latte
- Mocha Latte
- Iced Masala Chai Latte

The lattes were nice and frothy and each sip, smooth. Love the coffee taste without it being too bitter. I especially love the Matcha latte which was full of green tea flavor. 

Unfortunately, I check-in to Yelp after we ordered the lattes, I missed out on the 20% off discount. Don't get me started...

Service is super friendly and we didn't have to wait long for our lattes. Restroom is not available. After drinking that huge cup of latte, I told my husband to step on it."
73,saltwater-coffee-new-york,2019-09-12,5.0,"Why did it take me so long to try this place?! Saltwater has really awesome coffee. I've had the flat white and ice latte, and both were outstanding. Very nice balance of milk and espresso. The prices are also rather reasonable for New York, especially with the check-in and rewards program. The space is small and wifi can be pretty spotty, but the exceptional coffee and friendly service are more than enough to make this a new favorite in the neighborhood!"
73,saltwater-coffee-new-york,2019-05-29,4.0,"I haven't had a good flat white in a while...until I stumbled upon this place. 4 stars for that alone. 

-1 star for lack of seating here."
73,saltwater-coffee-new-york,2019-04-21,2.0,"""Am I on Mars?""

Cue the David Bowie song...I must have gone on the wrong day or something but this place wasn't anywhere near

You might like this place if....
- you like employees arguing in front of
-  a disorganized hot mess
- pretentious customers who have to understand if the beans were grown in a humane way and who take 10 mins to order a cup of coffee
- way too many choices on a coffee shop drink menu 

If not....
I'd suggest walking a block more to Boris and Horton where the dogs are much better"
73,saltwater-coffee-new-york,2019-10-07,2.0,"Blech, ordered a cold brew on a warm afternoon & it tasted as though it had been sitting around all day.  Not going here again."
73,saltwater-coffee-new-york,2020-02-19,5.0,Perfect. High quality and dedication to the craft of espresso and fine coffee in all it's forms. Fantastic and well curated selection of superb baked goods. Well done Saltwater.
73,saltwater-coffee-new-york,2019-10-26,5.0,"Absolutely in love with the simple atmosphere of this cafe. The space is small, but is super bright and calm inside with its white interior and the streams of natural light that come in through the front window. 

They have an awesome selection of pastries on display near the register. Their menu isn't extensive, but has all the basics and then some fun drinks, too. 

I love getting the mocha with almond milk. But if you aren't feeling coffee, then definitely try the golden latte!"
73,saltwater-coffee-new-york,2019-01-02,2.0,"I wasn't very impressed with saltwater cafe. With the great reviews and heavy following I was expecting more. I ordered the matcha latte and looked at the very few, sad looking pastries in the case but decided against one. Maybe it's just the timing but there were only one muffin, two pastries and one oat bar available and none of them looked appetizing. 

My matcha was sub-par. Upon first sip I couldn't place it, but as I kept drinking, I realized it was almost half water when I ordered mine with oat milk (up charge - which I'm fine with paying if I get the oat milk... not water). The aesthetics and instagram prescience are there but not the taste or the variety of food options."
73,saltwater-coffee-new-york,2019-08-20,4.0,"Great little hole in the wall coffee shop. They don't have a huge interior, so it might not be a great date spot, but I could see this being a good spot to come and get some work done, or read for like an hour. The inside is bright and clean, and the drinks are SMOOTH. They also have oat milk, which as a person who tries to avoid dairy, I really appreciate. They have punch cards as well, which is great because I will definitely be back."
73,saltwater-coffee-new-york,2018-06-30,4.0,"After seeing pictures of colorful lattes on Instagram, I knew that I just had to visit Saltwater Coffee.

The cafe itself is pretty small but is beautiful decorated and very clean. It also has wifi if you want to do work there. We ordered a matcha and a charcoal vanilla chai, but were told that they were out of charcoal, though the latte would still be vanilla chai flavored. I was a bit disappointed but the drink was delicious and a must try! On the other hand the matcha didn't have too much flavor in my opinion, and could have used more powder.

All in all a good experience and I'll be back to try the other drinks on their menu!"
