idx,alias,date,rating,reviewtxt
901,bandit-coffee-new-york-4,2020-03-15,4.0,"I've seen people handing out coupon for Bandit in front of the store for the past few weeks. I finally decided to go since it's actually the closest coffee shop to the office. The barista kindly explained how it works - you can order at the coffee shop by using the tablets set there, or order in advance through the app. You benefit from additional deals depending on time of the day if you order through the app. 

I'm not sure if the drinks are priced the same if you order with the app or the tablet, but latte is only $2 if ordered through the app, a price you never see anywhere in the city. TBH latte tasted okay but not that great, but I'm willing to go back and give it another try. The waffles looked good so I want to try that too sometime else.

Bandit is also very spacious and there are many seats available (plus free wi-fi!), which makes it a great location to work or chill for a while. I just hope this location survives the competition for a long haul."
903,amy-s-bread-at-nypl-new-york,2019-11-15,3.0,"Amy's would have been a Five Star experience. The one employee was working her tail off. She was friendly. My salad was Delicious!   

I'm taking off a star because the table was dirty. The tray on the table is glued to the top of the table making it impossible to clean inside and around. 

I'm taking off one star because they didn't have any forks. Come on! I'm eating a salad. 

I highly recommend the Quinoa  Salad. With tax it's $10.07 and comes with a Sourdough Roll. I didn't care for the Roll at all. Doughy with a tough crust. 

It was a filling lunch while in the library. I am not sure if I would eat there again. I go by my hunger and time to eat. I was hungry today! You check it out and decide."
903,amy-s-bread-at-nypl-new-york,2019-05-10,4.0,"Libraries and snacks don't go usually together but at this library/landmark's ground floor is a small cafe that has a fun variety of pastries. (The coffee they serve here is strong. I drink my coffee black, always, and found it to be very bitter.)

Anyhow, I was compelled to review this place thanks to their pistachio croissant twist, which was on the sweeter side but quite delicious-a perfect pick me up for a day without caffeine. 

Kudos to the patient cashiers working here- tourists can be so stubborn and frustrating. 

I'd love to know who Amy is so I can ask her for the recipe to now, one of my favorite dessert pastries! :)"
903,amy-s-bread-at-nypl-new-york,2020-01-03,1.0,"Epic fail for this Amy's concession at the 5th Avenue branch of the NYPL. I brought an out of town guest to see the Salinger exhibit and thought it would be nice to have coffee and a pastry before queuing up. Showed up around 3:45, perfect coffee hour and was told there was no coffee left, just tea. The only pastries were one black and white cookie and some kind of twisty thing with sesame seeds. Asked the counter person how long before fresh coffee would be available and he responded with an extremely impatient tone that the wait was 40 minutes. As if I was inconveniencing him by inquiring! Settled for tea and the last cookie. Tables were filthy. Service abominable. How do you call yourself a cafe and not have coffee and pastries during the holiday season and hold a concession in a landmark attraction in NYC with a hugely popular exhibition on view? Amateurish and sloppy. Fail. Sorry Amy's, used to frequent your spot on 9th but the quality has really gone down there as well. Bought some croissants a few months ago and they were mushy like boxed, not flaky. Get it together or please get out of the NYPL and let someone who cares have the concession. Oh, and that last black and white cookie was stale. Should have known."
904,dunkin-new-york-52,2019-08-16,5.0,"LOVE having this DD right underneath the WeWork. My current go to is an iced caramel latte with almond milk. Yes, they may be 648295739 calories but they are SO GOOD. The other day my coworker literally said: ""this morning I woke up really happy and then as soon as I got on the train and took a sip of my DD iced coffee I was on CLOUD NINE"" 

Food wise I enjoy the power breakfast sandwich and this morning saw they added a vegan option with Beyond Meat.

The are super efficient in that the line moves fast, and your order is ready fast. You can also order online for pickup. They have lots of seating for being a small location, plus charging ports (I think they might even have actual chargers?). 

Only complaints: 1) they should be using compostable straws or those sippy lids where straws aren't necessary; and 2) I wish this was the location that was giving out free pumpkin drinks and lip balm last week!!"
904,dunkin-new-york-52,2019-08-13,1.0,"The manager/employee of this Dunkin' constantly yells at costumers that we didn't hear her number, but if about 4 people just stood there in front of you telling you ""you have been calling different numbers"" perhaps you called a different number. This has happened 4 different occasion with the same woman who wears a Dunkin hat. She yells out ""321"" and then asked you what you number is (455) and then yells at you that she has been calling that number. Uhhh lady, you have not been telling 455. Stop telling people have you been telling our numbers when you have not."
905,birch-coffee-new-york-19,2020-03-10,4.0,"THEY INTRODUCED ME TO HEMP SEED MILK

New fav for this week is the Birch Coffee located instead on the 5 Bryant Park building. They are literally around the corner from my job. Super convenient when you have an early morning wake up call. 

I have been there twice already. One of there associates came by with a Hi Neighbor Card for everyone at my job so I was able to try them for free. First time around I got Chai Latte with Oat milk. For me the Oat milk was a bit too strong. It's literally like drinking oatmeal, which freaked me out a bit! The second time I went I got Hemp Seed Milk which tasted so much better. 

Right now I am taking out bread, grains and dairy from my dietary plan so I'm glad I found an alternative. They do not have almond milk which is a bummer. It is also the reason why I had to change my order up. I'm use to replacing all my teas or lattes with almond milk. So when they said they didn't have any, I was shock. Finding an alternative is annoying but they made it easy by allowing me to taste the varieties before hand. 

That is really good especially when your skeptical to something that is routine for you. Overall it is a good. You have to however remember it's located in 5 Bryant Park building if not you will walk right past it. It's convenient for me but may be a headache to others. So just be mindful."
906,7-eleven-new-york-85,2019-07-06,4.0,"This is one of the two frequent stop for us during our trip in NY.  They had everything we needed from milk, juice, salads, packed fresh fruits, and many more.  Prices are decent, especially right in the center of Manhattan.  There were few homeless people in front of the store, but they were peaceful, non aggressive.  Service was quick though crowded, their employees were nice and helpful.  We were glad that this store existed near our hotel."
906,7-eleven-new-york-85,2018-10-05,3.0,Stopped here to grab a drink before heading back to the train after taking a trip with my buddy. This 7-11 location is well kept and very busy. Their hot food selection seems to be well stocked and fresher then some of the other locations I have been too. They even have a nice souvenir section as well which makes for a quick gift for someone if on the go. Overall a good experience.
907,dunkin-new-york-44,2018-08-28,3.0,"I came here this morning for a quick cup of coffee. I was immediately greeted once I made my way up to the cashier. I asked the cashier if they had all of the seasonal pumpkin syrups available and she told me yes. I am very excited to have anything pumpkin flavored. 

Unfortunately, this cup of coffee with pumpkin syrup let me down big time. The dark roast coffee was very watered down and did not satisfy my coffee craving. I was very disappointed in my coffee experience here. But, I had already made it back to my desk by the time I actual tasted it. 

Overall, I am not in any hurry to come back for coffee."
907,dunkin-new-york-44,2019-10-06,1.0,"Terrible service, went in today with my daughter, there was a lady before her who had ordered bacon egg and cheese on a croissants, the guy behind the counter then took my daughter's order for a plain bagel. He repeated her order back to her and literally confirmed a plain bagel. Then we waited and waited and waited, the lady who ordered before us started to get angry and asked where her order was. The guy told her that he was sorry he charged her for croissants when they actually didn't have any, if she could just have her bacon egg and cheese on a plain bagel instead. The lady lost her temper, and said she needed to leave so to just give her the order on a plain bagel so she could get out of there. We were still waiting for our plain bagel for about 10 minutes at this point too, but I didn't wanted to get involved, I thought ""let him take care of her she's angry and then we'll get our bagel so we can leave too."" The lady before us got her order on a plain bagel and she stormed off. Then he hands us a closed bag and says here's your order, so we leave with it. A block away my daughter opens it to find an everything bagel. So we think ""okay this is just a mistake let's go back and get your plain bagel."" When we get there he says that he had to give the last plain bagel to the angry lady, so we need to just take the everything bagel. This is where I now started to get angry. I said no that's not right because we ordered something, he confirmed it and then we waited so long to just get something else. He said the lady ordered before you so she gets the plain bagel. Which is so illogical because she never ordered a plain bagel to begin with, she wanted her order on a croissant, he messed up and should have owned up to it, not given away the bagel we payed for. This is absurd, he wasted so much of our time. He said that he couldn't refund us without the receipt, then made us fish through the trash to find our receipt to prove that we had in fact order a plain bagel to get refunded. While we were literally looking through garbage he accused my daughter of lying about her order on top of that, saying she said she wanted an everything bagel, which is ridiculous because she would never eat an everything bagel. I just wanted my money back so I literally looked through the trash to find my receipt, which I did and he refunded me $2.69 and had this attitude of ""there, now get out."" 

I would have left it at that, but now I am going to make sure that his superior hear of this. He wasted so much of our time and making me look through the trash was disgusting on his part."
907,dunkin-new-york-44,2019-06-03,1.0,"This is the worse Dunkin' Donuts ever , they never fill up your coffee cup to the top. There are extremely  rude & never greet you."
907,dunkin-new-york-44,2019-07-20,4.0,its not everyday that i will be generous about giving double d 4 stars but my workers are waiting for a freebee  breakfast on a saturday morning and a dozen assorted donuts with 4 large coffees is good enough for these slackers . its the weekend so place is empty so i can sit down and use the free wifi and consider which employee  gets the boot today but after sipping on a mocha coolata and munching on a toasted bagel i decided to open the box of donuts and  eat one before heading back to the office with no worker getting the pink slip today .this dunkin donuts on 39th st on the west side is your typical small space location and sometimes its my go to place when i need a time out from work .a slight better selection of donuts compared to the 37th st dd and the manager does not let the hobos lounge around here at all which is why its a big 4 stars on my yelp meter .
908,starbucks-new-york-543,2019-06-23,3.0,"A pretty nicely furnished popup stand in the Macy's flagship store. They can efficiently take your orders very fast, but since they're very understaffed, don't expect to get your drinks just as fast. It took me about 10 minutes to get my drink as they were extremely backlogged on the orders."
909,on-off-coffee-new-york,2013-11-15,4.0,"This morning while stumbling around Midtown East, I wandered inside Urban Outfitters to see what was new for the holidays. I really love this location, two floors of awesome hipster gear to browse through. 

While going up to the second floor, on the landing between the first and second floor, there is a cafe! So cool to see a coffee bar inside UO. I was in the mood for a cup of coffee, and ordered a small soy latte. The guy behind the counter was really nice and helpful. He told me that this is a new coffee bar and it has been at this location for about a month. He also stated that UO is trying to move in the direction of having a store, gallery and coffee shop all rolled into one. Seems like a lot of businesses moving in this direction these days. One stop shop for everything! 

They source their coffee from Kickapoo Coffee Roasters based out of Wisconsin. They also have some pastries on hand from Balthazar Bakery. The coffee was well-made, no burnt taste. I am getting better now and identifying good coffee, I guess it just takes practise. 

My only gripe about this coffee bar is that there is no seating. So you just get your coffee and wander around the store. You could always sit under the stairs in the store, but it just isn't the same. 

Right now, this is the only coffee bar open inside UO, but they are planning to open more coffee bars inside other UOs in the city. Keep your eyes peeled."
910,dunkin-new-york-40,2018-09-06,5.0,"New DD opened off west street. Small shop, but fast service, convenient to work, easy in and easy out. Quality service and staff. The new Dunkin just opened last week. I will be back."
910,dunkin-new-york-40,2018-11-12,1.0,"Come here everyday simply because of the convenience of it and every time I'm here ""every time"" someone's order is wrong . If there are 5 people on line 3 people's order will be wrong. I think it's comical how often people's orders get butchered I lean back and just watch while I wait For my order. Here's the deal there is one lady in there that knows what to do. The other 3 are completely useless they don't even know how to put donuts in a box. You can't make this up."
910,dunkin-new-york-40,2019-10-20,2.0,"Standard DD mediocrity with a remarkable ability to get a coffee order incorrect. I read that they tend to get orders wrong and thought it was hyperbole. Nope! 
Me- Two coffees with cream please.
DD- Okay, here is that single cup of decaf you asked for."
911,konditori-new-york-10,2019-11-26,4.0,"I'm familiar with this Swedish high-quality coffee chain from Brooklyn, but this didn't prepare me for their new midtown location. In an area suddenly rife with impressive brew options, Konditori is looking to stand out with more diverse food options than your average space-strapped midtown cafe. 

I wasn't terribly hungry, so just got a cortado (solid, not extraordinary) and a quite good cheddar chive biscuit. However, I'll certainly be coming back for breakfast/lunch soon, what with their impressive breakfast taco menu and bagel sandwich or bagel & Swedish lox options. 

They've done an impressive job with the space itself--crafty and efficient, those Scandinavians. Decent amount of seating in a clean, stark environment, and free wi-fi to boot. In brief, Good coffee, and can't wait to try some breakfast with that coffee."
911,konditori-new-york-10,2019-12-17,1.0,"This location used to be Oren's and the staff there were super friendly and nice. I enjoyed all my morning visits. However, the staff now are horrible and incredibly rude. This place used to be my go-to breakfast place since it is near my workplace, but I would never come back. It is more expensive and definitely not worth putting up with the rudeness. It just starts your day bad when you just want to have a nice cup of Joe. If the place wants to do well, word of advice is to hire staff that knows what customer service is and how to treat customers well."
911,konditori-new-york-10,2020-01-07,1.0,"Have to agree with my namesake Jennifer Y.  After biting into what is clearly a couple of days old muffin, I came to Yelp. I think the crummy muffin was the ""last straw"" after 15 or 20 visits with poor service. I would call the service disinterested and unmotivated more than rude. There's one employee who for whatever reason just doesn't seem to feel like actually taking the order.  The service and coffee and meal prep is slow and unorganized and I think the system could just work a little better, having watched them communicate the orders.   Strangely the signage is quite poor - there's still an Oren's sign outside the entrance and only when you get in are there small signs indicating that it's a Konditori. There's a refrigeration system with food placed in the worst space right at the entrance."
912,city-perk-new-york-2,2019-07-11,1.0,"The man behind the counter, who works at City Perk at Pennsylvania hotel in New York City, threatened me to dead, he said we was going to beat me and my wife up.
The hotel didn't give us any help or take any kind of responsibility.
Unbelievable!"
912,city-perk-new-york-2,2018-11-13,1.0,"Tuesday 11/13/18 7:30 am. 

Hotel Penn advertises  City Perk as a restaurant.  It's not!
It's just a run down ghetto dirty mini coffee shop.  

Nothing but coffee, rolls and orange drink. No eggs, cereal or toast .  Health department should shut them down.

Their ""breakfast "" is nasty tasting orange drink, (not orange juice) stale rolls and coffee.  They don't even have a microwave to heat the rolls. 

When I asked for a small cup of ice for my orange drink, they said it's $1.00 !  I said no, anywhere else, ice is built into the price of the juice.  He then spoke a foreign language to his co-workers who then looked at me and laughed.  He was a total a hole. 

They are a ""One and Done"" shop, not caring if you return as a repeat customer. Horrible attitude. 

On my way out, a mouse ran in front of me heading for an open box of rolls they had on the floor.  

Yuck."
912,city-perk-new-york-2,2018-12-06,1.0,I hate I have to even give them a 1 star!! Worst customer service experience ever and I'm not sure how they are even in business in that rat hole. We bought 3 cappuccino's which were nasty but sat at a table to use the outlet to charge our phones. The rude guy behind the counter comes out and has us remove our chargers and says nothing and locks the outlet boxes with security. Lots to be desired!
912,city-perk-new-york-2,2017-12-24,1.0,"I was there  today at 11:50 because I wanted pick up my breakfast which was incluid with the night in the horrible Pensilvania hotel, the manager her name ""leticia "" she  was the worst rule manager who I saw in my life, she talked me very rude while she was drinking coffe front of me,because for her the breakfast was done and nobody talked me nothing about the hour of the breakfast,also she was very arrogant, she doesn't know how have hospitality which the guess, I don't understand how someone like her can be manager, I will never come back"
913,starbucks-new-york-570,2019-09-08,2.0,"Super busy/crazy during conventions. Pricey, too.  But a necessary evil when I need caffeine or a snack at the Javtis.   They have 2 of them."
913,starbucks-new-york-570,2019-03-13,1.0,"Located inside the Javits Convention Center, this Starbucks is much more expensive than the others. 

The employees looked like they were hating life as they complained about how they are unable to accept tips and that it's nonstop. 

I waited approximately 25 minutes to order multiple drinks, waited another 10 minutes for the drinks to be made, to realize they made a mistake on one drink. 

Instead of fixing my drink order, I had to get back into line and reorder my drink in order to get a new one. 

By the time I was on my way back to my booth, I could've gone on a ride at Disneyland with no FastPass ... Just saying... lol"
913,starbucks-new-york-570,2019-09-06,1.0,Worst Starbucks experience ever. No names were being put on food items so my grilled cheese ordered @ 1:08pm was finally given to me at 1:40pm. For a grilled cheese! Time to hire some talent.
913,starbucks-new-york-570,2019-01-25,3.0,"I love Starbucks, I drink coffee there every day. But this location is more expensive than others..."
914,jacks-stir-brew-coffee-new-york-16,2019-03-17,4.0,"We were wandering around Hudson Yards shops before climbing the Vessel.  It was a cold windy day, and I needed to perk up.  I was thinking, ""A hot chocolate, coffee, or espresso would be nice right about now.""

We walked by several places where I could have had a typical coffee or latte, but I passed.  Then, we came across Jack's Stir Brew Coffee with a large sign, ""Jack's Barista's Choice: Mayan Mocha,"" which was described as a classic latte infused with cocoa, nutmeg, and cayenne!  Reading the sign alone perked me up, and I asked the representative to tell me more.  She told me that the default is to make it with oat milk.  I wanted to try it exactly how it is normally served.  My curiosity was peaked; it sounded like exactly what I needed.

The barista, who seemed to take real care to make each drink, made my Mayan Mocha look beautiful, and it hit the right spot for a cold day.  It was as you might expect:  a cross between a frothy latte and light hot chocolate (not the very thick rich kind) with the cayenne leaving a mild burn in the back of the throat.  It was mildly sweet.  Two problems:  1) The 10 oz serving was gone in less than 5 minutes because it was so wonderful, and went down too easily as it was light/frothy and not very hot; and 2) It was pricy at ~$9 (including tax and small tip).  Thankfully, we don't live near one of the Jack's Stir Brew Coffee locations since I would be frequently tempted and my bank account could suffer.

Well done drinks, nicely presented, friendly and efficient staff."
914,jacks-stir-brew-coffee-new-york-16,2019-11-20,2.0,"Not impressed. Despite the fact that the store was totally quiet on a recent weekend afternoon, the three staffers here forgot about my order until I had to remind them about it.

A large Mountie - a maple cinnamon mocha - had little of either flavor and wasn't worth the $7 price tag. Should have stuck to a simple americano.

Boo hoo. There's a Blue Bottle outlet here at the Hudson Yards shops which I didn't visit, but since I'm from the Bay Area where it's based, I can vouch for how dependable it is. Should have gone there instead of trying someplace new."
914,jacks-stir-brew-coffee-new-york-16,2019-09-18,4.0,"I got a chamomile tea with honey since I was getting over a cold and this hit the spot. I do have to say, upon getting the drink, there wasn't a cardboard insulator so the drink was very hot to hold. Luckily, I was sitting down but if I was on the go, I'm not sure how long I would have been able to hold the drink."
914,jacks-stir-brew-coffee-new-york-16,2019-03-17,5.0,"This is a GREAT PLACE!!! I was at the grand opening of Hudson Yards and was familiar with Jack's as they have 10 locations in New York City and Eastern Long Island. This is a great space and I was drawn in by everything it has to offer. Besides the outstanding customer service and attention to detail the coffee, tea and vegan baked goods are PHENOMENAL!! Any location I've been to is clean and has a friendly staff so they are consistent. 

Jack's offers high quality organic, shade grown coffee and you can purchase the coffee beans by the pound to take home and continue to enjoy the experience. Jack himself was on hand to meet and greet the customers and you can see his passion for the business. The owner really cares and looks like he will  do what it takes to support his employees and customers. It's great to support a locally owned business and not an 800 pound Gorilla in the business like Starbuck's. 

Their prices are very fair and more importantly they offer a very healthy alternative with vegan products.You can even get oatmeal and all kinds of delicious add ons like bananas and honey.  You can taste the quality and freshness of everything they have. I would highly recommend you try any of their locations if you can't make Hudson Yards. They have near by locations in Chelsea, the Seaport, the Upper East Side and lower Manhattan like the West Village and Meatpacking district."
914,jacks-stir-brew-coffee-new-york-16,2019-03-29,2.0,"UPDATE:
Liked the donut so came back here just two days later (Friday at 7:10pm).  There were two female employees just chit chatting so I asked if they still had the 50% baked goods after 7p.  She said ""not at this location"" with an attitude and then resumed her conversation with a friend or coworker.  Service: 0 stars.  Will not be back until they improve their staff and attitude.

ORIGINAL REVIEW: 4-stars
Tried their apple cider donut - very good.  Prices on baked goods chopped 50% after 7p - so $2 for the donut was worth it.  Don't think I'd drop the normal price of $4.15 for it"
914,jacks-stir-brew-coffee-new-york-16,2019-07-16,1.0,"Racist manager skipped me (asian) to take the order of a white male. Yep.

This happened today.

Not sure why they would that here. Its rarely busy enough in this location to treat returning customers like this. 

I was skipped by this lady wearing a KISS t-shirt. Not even in uniform. I looked at the man she was helping, then just was going to wait because I'm not a rude racist person like Jack's employs. Then another lady came to ask if I had been helped so at least we know not everyone here is racist.

I'm surprised that you guys would let an employee wear a rock concert t shirt and work your cash registers, let alone hire a racist person that blatantly skips someone at the front of the line like they are below them and they can't take their order.

Edit: I want to also say the barista making my drinks apologized for her coworkers racist actions. She said it was wrong and sorry. Very nice of her. But the girl with the KISS t-shrit...you are a terrible human being."
914,jacks-stir-brew-coffee-new-york-16,2019-05-25,1.0,"17 Syllables about Jacks

Worst cup of coffee
Tasteless and over priced
This place is a joke"
914,jacks-stir-brew-coffee-new-york-16,2019-05-16,5.0,"Good coffee with great flavor extraction! You can really taste the difference in coffee bean they use here. The coffee is pricey relative to other stores, but worth it for a splurge."
915,dunkin-new-york-121,2019-10-18,1.0,"If you're already in the pit of Penn Station, avoid the temptation to visit the next level of hell. Uppity employees yell at customers, the place is dirtier than your average DD, and vagrants hang near the ticket window snatching orders customers don't claim quickly enough. Requests for updates on orders go unheeded especially if you're ""privileged.""

Just wait for the snack/bar car on the train. There's no way it won't be a better experience."
915,dunkin-new-york-121,2019-09-23,1.0,They give out the sip and win coupons on large cups but do not accept them when you win. Zero stars for this D&D
915,dunkin-new-york-121,2019-09-24,1.0,Really. How are you gonna give me an iced coffee that tastes like water with milk and sugar. RIGHT IN THE GARBAGE. The lady was passing me this retarded drink while another one was on the outside wiping the wall while going back and forth in my way to get the coffee. Yes. The walls and tables needs to be wiped. Way more important than the customers. So ghetto. I hate the people that work at every Dunkin' Donuts.
916,dunkin-new-york-3,2019-11-12,2.0,"I have gone to this Dunkin twice, the first time I got a soggy bagel that was inedible, the second time I asked for salted caramel hot chocolate and was given gingerbread hot chocolate. Will go out of my way next time to go to a different Dunkin in the area."
917,alidoro-new-york-6,2020-02-17,5.0,"Saw the negative reviews and figured I'd say some nice things to balance it out. 

I ordered the Sofia sandwich and my colleague ordered the caprese salad. Prices were reasonable. Service was professional and prompt. And the food was quite good. My sandwich was $15 after tax but it is huge. Ingredients were fresh and authentic.  

I would recommend this place and I will return."
