idx,alias,date,rating,reviewtxt
2,kabisera-new-york-2,2019-06-12,4,"I came here for breakfast on a Wednesday morning.  The place was pretty empty and there was a lot of seating.  My sister and I ordered an iced matcha latte, iced coffee, and a rice bowl to share.  The rice bowl had purple rice, tofu, avocado, cucumbers, scallions, pickled onions, and coconut.  The iced matcha latte had good matcha flavor and not too watery.  I appreciated that they give you a metal straw, very eco-friendly.  The rice bowl was nutritious and healthy.  The purple rice was interesting. I didn't really like the onions though, they were very salty.  The portion was large so it was good to share it.  I would come back again and maybe try their pastries."
2,kabisera-new-york-2,2019-05-21,5,Got the ube latte and cupcake! Both were good but latte was the standout! Great place to do some work and have good snacks and drinks :)
2,kabisera-new-york-2,2019-05-20,1,Great example of New York city life and overcome with myself part of it. Come to see what developers can buy and bring togetherness in common place
2,kabisera-new-york-2,2019-05-08,4,"Lovely cafe with lots of seatings towards the back. Came here to try their specialty lattes and pastries; and it was good. Their Almond croissant was buttery, airy, and filled with Marzipan inside- very tasty. I wanted something different than the typical latte, so asked the barista for a hot Ube Latte ($6). Drink came out in this lavender color and looked really good. The taste of the latte was a bit lackluster, it wasn't really hot enough nor sweet enough for me. Would've wish it had more of the Ube taste rather than it being milky.  The bathroom is really small and cramped so be warned. Music selection wasn't too loud with heavy rotation of pop music. Overall, will definitely come back for my Almond croissant and other pastries."
2,kabisera-new-york-2,2019-05-03,5,"Great service, relaxing environment for work and the most delicious and authentic tasting matcha I've had in a long time! Tried to turn down the Filipino treats but couldn't resist getting a bibingka which was both delicious and unique."
2,kabisera-new-york-2,2019-04-10,5,"Came in while visiting from LA because I'd heard they have ube lattes. It was such a colorful, inviting space and the owner was so friendly! The ube latte was delicious and it came with cute kitty latte art on top! I can't wait to visit the new space as I'll soon be a NYC resident and plan on coming in for many more ube lattes!"
2,kabisera-new-york-2,2019-04-09,5,"This coffee shop knows how to treat customers right and for that I will always go back here. The owner is the sweetest lady in the world. Every time I come in here with my girlfriend, we end up having a nice five minute chat as complete strangers (and leave with delicious, and cheap drinks). Additionally, they have an awesome reward system here, where every fifth drink you order is free. And that free drink can be anything from a cold brew to a dirty chai to whatever your mind can imagine. They just moved into a new space right next door and I cannot wait to see the food they start putting out of that larger space."
2,kabisera-new-york-2,2019-04-04,5,"I went to their second location next door. The vegan banana cake was great! The original colorful cafe is closed at the moment, but looking forward to coming back to see it."
2,kabisera-new-york-2,2019-03-29,4,"I was being adventurous and entered this small colorful coffee shop on a whim. Every wall and ceiling is painted in a bright colors with coffee-themes. The VitaliTea is spicy sweet with lemon & honey. The gluten-free walnut cookie didn't have any flavor but it was crunchy. I enjoyed the casual atmosphere. The drink menu contains a lot of unique Filipino drinks found nowhere else in NYC. There is a wireless printer & free wifi. There's no bathrooms. Since shop is less than 200 square feet total, I recommend going here solo rather than in a large group. I would love to try more speciality drinks here when I visit in the future."
2,kabisera-new-york-2,2019-03-19,5,"Such a warm and inviting coffee shop where you can anchor down at one of the communal table corners and allow that creativity to work. WiFi fills the air and goes straight into your phone since you'll minimally be in trans by the artwork on the walls. #ubelatte dominants the menu while cross cultural worlds collide with the chicken adobo panini. The people behind the scenes makes sure we have what we need and then some. A place to relax, work, read and play."
2,kabisera-new-york-2,2019-02-24,5,This is probably my favorite cafe in LES. It's small and cozy with a friendly neighborhood feel. The snacks are great and drinks are made well -- you can't go wrong here. Check it out and get the points card
2,kabisera-new-york-2,2019-02-22,5,"Such a fun spot! I stopped in on a Friday night while trying to kill some time before meeting up with a friend. The barista/cashier was super sweet. It was pretty quiet since they were about to close, but service was very quick. I had a whole milk latte and pumpkin bread, both which were top notch! I'd definitely come back if I'm in the area."
2,kabisera-new-york-2,2019-02-06,5,"This place small but cozy! The interior has a lot of personality and the drinks are good! I tried their ube latte and mint choco cream latte. Initially, the worker messed up my mint choco cream latte because it was their first time making it, but I didn't even notice and she came up to me offering to remake my drink. The ube latte tastes fresh unlike most places where you can taste the powder. 
I really appreciated that.The person working there gave me a free piece of cake when I asked what one of them was so that I could try it. They also give little punch cards and when you reach 10 you get a free drink, but they keep the card instead and you just tell them your name next time you go there. I think that makes the experience a lot more personal, which is nice. There's also WiFi and an outlet for those who want to do work!"
2,kabisera-new-york-2,2019-01-28,5,"I'm breaking my Yelp hiatus to get in my review of these charming and ""joy sparking"" (getting my Konmari in!) coffee shop. I was in the neighborhood and walked into a cheerful cartoon purple hued coffee shop. My friends were already inside and since it was a cold afternoon I opted for ginger tea. It was served on an elegant tea pot and was already brewed for me. I love the effort that they made! 

Since it was  a group that likes to order family-style and share the food, I had both the panini and the ""bibingka"" (a Filipino delicacy usually made with cornflour, milk, sugar and topped with salted egg and cheese) which were both tasty. Top-notch service, tasty food, lovingly crafted coffee and tea, what more can one ask? 

Lastly, I miss Yelp and my Yelp peeps!!!!!"
2,kabisera-new-york-2,2019-01-27,4,"cute snug cafe squeezed into Allen St on the Lower East Side.

the colorful interior is filled with fun art + cartoons. there are 3-4 small tables (each seating 2) and there are a few stools. the seating options are limited as this is a very small cafe. the space is clean and kooky with eclectic decor items. the menu of coffee drinks, teas, sweet eats, and savory bites is posted behind the order counter. perfect place for quiet chats over coffee and/or simple eats. this is NOT a laptop cafe as space is limited (THANK GOD for work-free places)! 

much like the chilled out vibe of the cafe, the prices of pretty much everything served here is pretty relaxed. i wouldn't say cheap, but of value...especially for Manhattan.

i really like the drip coffee OR Americano when i am on the go. service is pretty quick. coffee is hot and relatively strong for that weekend caffeine kick before the gym or post-boozy brunch. 

the staff? friendly-ish, not too chatty. 

drops mic cuz i'm caffien(d)ing
i out
zzz"
2,kabisera-new-york-2,2019-01-08,5,"I LOVE THIS CAFE!!! It's kooky with cartoons all over the walls and they have amazing drinks, snacks and employees. Every time I've come in the baristas or owners have been super welcoming. The owners are filipino so some of the food is influenced by that, they often have an adobo panini, ube flavored desserts and such. They have a printer, and free nail polish to borrow while you're there which makes you wanna just hang out there."
2,kabisera-new-york-2,2019-01-07,2,"I stopped by here late yesterday afternoon for a coffee and a snack. My total was $5.50, so I handed the barista/cashier a twenty and a single. When I counted my change this morning, I discovered that he only gave me change from $20 (instead of $21). The coffee was good and hit the spot, and the oat bar was excellent. The service was good, too. I just wish the barista/cashier's math skills were better."
2,kabisera-new-york-2,2018-12-17,4,"The store is not very big, but cute, cozy, and colorful. More importantly, you get great value for the price you pay. Drinks here are $1-2 cheaper than most similar cafes in the city. The paninis are even better, $2-6 probably, depending on which overhyped stores you compare with. 

I had a medium skim cafe Au lait and a ham panini that has a thick-enough ham cut, melted mozzarella, and tomato slices, both of which were legitimate and tasty. The panini bread was chewy yet crispy outside, and the whole thing was freshly made after you ordered it. My friend really enjoyed her matcha latte, because it was not too sweet. Her avocado panini had half fresh avocado, mozza, and tomatoes, too. Really simple, but yummy and fulfilling. 

Although we waited kinda long (5 mins for my coffee and 15 mins for panini) and not many savory food options, this place is great for chitchats, doing some work or study (they have free WiFi and power outlets!!!), or just taking a break from whatever bothers you."
2,kabisera-new-york-2,2018-11-05,5,Introduced to Auggie through the @NYCFilipinos network and automatically felt at home. She gives me the best treatment soon as I walk in like we've known eachother forever. Hospitality is nothing less than WONDERFUL and WELCOMING! Adobo Panini is a must and any LATTE & DESERT to top it off will have you going home like your day is COMPLETE! GO CHECK THIS PLACE OUT ASAP!
2,kabisera-new-york-2,2018-10-29,5,"Owned by the sweetest ladies ever. The vegan desserts at are mouthwateringly good. Cookies were soft and chewy and their specialty drinks were piping hot. The owners are SO friendly and they can create cool designs on your latte.  PLUS, the cafe's walls are  totally decked out in graffiti from floor to ceiling and they have a rack of nail polishes so you ladies can paint away while sipping a latte. HIGHLY RECOMMEND."
2,kabisera-new-york-2,2018-09-30,5,"good strong coffee, the filipino baked goods are wildly delicious (had this coconut madeline-style mini cake that was heaven) and the staff is ridiculously friendly. the BEST part is they have this punch card thing where you get your 6th coffee free, but they let you keep the punch card at the shop! it's genius. new favorite neighborhood gem x"
2,kabisera-new-york-2,2018-09-08,5,"Great little coffee shop !
Had the green tea and adobo panini !
Would love to come back again 
For sure"
2,kabisera-new-york-2,2018-08-22,5,"I stopped by to get a drink and find a place to read. The woman working was SO kind, I asked if they had a restroom and without hesitation she let me into the bathroom marked staff only. I ordered a lemonade and it was delicious! Super fun place with super kind staff."
2,kabisera-new-york-2,2018-08-01,5,"I like this place. The coffee is good, but what makes it special are the Filipino panini and the sweet treats. It is great to have Filipino food in the neighborhood. A very big thank you to the very friendly staff. Y'all make me smile!"
2,kabisera-new-york-2,2018-07-28,5,"Forget about the competition, Kabisera Kapé is simply far and away THE BEST!!!!!  You walk into a surround of a colorful cartoon that immediately lets you know you have come to a welcoming place.  For such a small, intimate setting, their variety of offerings is astonishing.  And it's all good, really quality prepared by a super friendly, personable staff.  No other coffee shop comes close!"
2,kabisera-new-york-2,2018-07-20,5,"This place has a super friendly owner and staff!! I LOVE COMING HERE!! The coffee, bagels, and baked goods are fresh and delish she makes gorgeous iced green tea lattes in an extravagant glass!! 
Try the vegan treats!
Avocado toast! Lots of handmade food!
Plus-they sell Jummy Crystal shades-which are super dope!!!"
2,kabisera-new-york-2,2018-07-09,5,"Have never been to a Filipino cafe and it was great. The butterscotch was so delicious and reasonably priced at a dollar. I even had the adobo panini and that was delicious.  It kind of reminded me of a Cuban sandwich, since it was filled with shredded pork and chicken with melted cheese. That was also reasonably priced at 7. 

Cannot wait to come back here again to try the coffee. My aunt had a great time and she bought a whole loaf of cake. It was a great experience and I am sure that the other items on the menu is great, as well.

Happy that they are open late!"
2,kabisera-new-york-2,2018-07-08,5,"If you are looking for a great coffee shop in the LES this is the place to be. The coffee shop walls and mural is painted with pop art by pop artist Marco. Friendly owners who practically knew every customer's name. I feel at home every time I visit this place. Try their Matchas and Red Velvet Lattes. For sandwiches their Adobo Panini is a killer!!! Oh btw, I forgot to mention free WiFi. A must visit for any coffee aficionados!"
2,kabisera-new-york-2,2018-07-01,5,I lurvvvv it!! I want to come here everyday l. Avocado panini is bomb. Real talk broooo I ain't denying I'm a straight buyer you do you don't wanna f with MEEEE
2,kabisera-new-york-2,2018-06-16,5,Much respect.....coffee shop reminds me of the friendliness of Manila and Amsterdam. Art work in cafe puts you in that zen like happy state. The owner always remembers your name and what you ordered . My fav drink...calamansi juice..and their  signature drink (Fung Bros YouTube video) Salamat salamat po to u and your husband
2,kabisera-new-york-2,2018-05-29,2,"I came here with my family for a cup of coffee after dinner, and the service was less than mediocre. First, I ordered a matcha latte and a regular latte, and the total came out to $9.50. I paid with a $20 bill but only got $10 in change, and the cashier said she would keep the 50 cents. ????? 50 cents isn't a big deal but this rubbed me the wrong way. Also, I think the shop owners' friends were visiting so they weren't giving us their full attention. I had to wait for the cashier/ barista to finish her conversation with her friend before I was able to order anything. 
I also asked for the latte art shown in the yelp photos because my mother wanted it, so I asked for it. It took each latte 10- 15 minutes to come out, and the art was nothing like the photos. 
The matcha latte, when it did come out, was so bitter and powdery that we couldn't drink it. There was so much powder that it coated our tongues. The latte was good, but not worth the wait and the bad experience. I will not be returning."
2,kabisera-new-york-2,2018-05-28,5,"I've been coming to this Phillipino inspired cafe many times since it opened up.  It has an inviting quirky vibe and features cartoony artwork on their walls and ceilings by Peter Marco.

Their most popular drinks are the Almond Chaitado, Ube Latte, and Good Morning OJ, which I've had all of them.  The most interesting drink is the Good Morning OJ, which is a combination of espresso and orange juice, it looks really pretty because the 2 drinks don't mix.

They also serve Philippine influenced foods here, such as Adobo (pulled pork and chicken panini) and Langgonisa (sausage panini).  They were crispy and juicy when I had them.  I'm coming back for them laters.

Also ask for Latte art work, their cafe baristas have awesome skill, they can draw bunnies, cats, and anything cute you can think of.

Also, it's hysterical, but there is free nail polish for the customers to use.

If you're ever in the area, make sure you visit Kabisera for a visual and tasty experience."
2,kabisera-new-york-2,2018-05-05,5,My favorite study spot. Very good coffee 、food、service & vibes. If u miss it~ u will regret it.
2,kabisera-new-york-2,2018-04-20,5,"The only thing more vibrant and charming than the cafe itself, is the owners and the people who run it!  They offer a wide variety of adventurous and innovative drinks, which range beyond just the typical cappuccino or latte.  Aside from their coffee drinks (brewed with La  Colombe), a personal favorite of mine is the Ginger Latte, which is something I never knew existed, and definitely not something I would have thought to try without recommendation.  Their paninis and breakfast sandwiches are also delicious, made fresh to order, and a great deal for the price.  The only ""downside"" is the fact that since it is small, they usually only have one or two baristas to prepare drinks as well as food.  So if you happen to really be in a hurry, I might recommend trying one of their pastries or baked goods, which are also quite tasty.  Even still, what they may occasionally lack in swiftness, they more than make up for in quality and genuine hospitality.  As such, I will bypass the Starbucks next to my apartment in favor of this little gem 11 times out of 10. Last but not least, they offer a customer loyalty card which makes every 6th drink you order FREE!!!!"
2,kabisera-new-york-2,2018-03-16,5,"Good vibes! I was immediately drawn into the decor of this cute little cafe as soon as I stepped in. The colors are very vibrant..it's almost like stepping into a cutesy children's book. One of the ladies there which I believe is the owner was super sweet and enjoyed having conversations with me and my friend. I went with the matcha latte and it was delicious! The cups seem larger than what other cafes usually offer. I also did not know that they make a majority of their bakery items, which is very cool! Will be back to try them!"
2,kabisera-new-york-2,2018-03-15,5,"Awesome coffee shop! Great vibes, very welcoming staff. The mural is very cute and colorful. Appreciate the warm and friendly atmosphere, you can tell this place is managed with a lot of love. Will definitely be returning!"
2,kabisera-new-york-2,2018-03-11,4,"Happened to be in east village yesterday. My friend and I stopped by this cafe. This place is very unique and cute with artsy walls and decors that complements its theme. Space is pretty tight tho- they have two tables and couple bar stools. Their menu is extensive (attached the menu although it may change). Luckily we sat at the table and ordered almond chaitado and matcha latte. The lattes were both okay, and the chaitado came in a huge cup (I still managed to finish it haha...).
I wanted to use the restroom but noticed that the restroom was inside the counter area. I didn't bother going behind the counter.
Anyone who enjoys cutesy and colorful theme should check out this place! The staffs were friendly too."
2,kabisera-new-york-2,2018-03-10,1,"THIS CAFE HAS MICE. I did not even want to bother to write a review on yelp, but this time I had to. Kabisera Kape is cute little cafe, it looks organized and neat, but there are many problems with the coffee too. I came here about twice while passing through Allen st. I drink latte from many different locations, and this place seems to not know the different between cappuccino and latte. Temperature is often too hot, but steamed milk shouldn't be too hot because it kills the flavor. The owner lady talks a bit too much to the customers when there is other customers waiting on line.

The problem is, while using the bathroom, you have to go through the counter and I saw a MOUSE. It was clearly a mouse next to a fridge looking machine. This is not okay in any condition."
2,kabisera-new-york-2,2018-03-02,5,What an awesome place! The best latte art in all of New York!  I love it when the proprietors of local business pour their love and skill in what they do! You can taste the goodness in the food!
2,kabisera-new-york-2,2018-02-17,1,"I love a good cup of coffee and based on the signs outside was looking forward to a nice big hot cup of joe. Unfortunately I never got the opportunity as I decided to take my money elsewhere. Upon walking into the practically empty shop, I saw 2 people behind the counter, one on food (I'm assuming) and the barista. Some guy (customer, owner, idk) was there chatting with them, but after I was greeted by the barista (who made it seem like she didn't realize I was there although I was the ONLY one waiting to be served) I assumed I would be asked what I wanted. Nope. Instead, she continues to have a conversation with this guy as I'm standing there waiting. Having been a waitress and barista myself in the past, this is not good customer service. You don't make a customer wait for you to finish YOUR conversation... I was given the notion based on her rudeness that she didn't care for my business and I will not be recommending this place to others."
2,kabisera-new-york-2,2018-02-12,5,"Such a lovely little cafe! Just opened at the end of December. Came at 7pm on Monday and was impressed with the store-wide art/murals! Lots of unique tea and coffee choices. Wonderful atmosphere - pretty calm and decent prices. Sadly no bathroom. Since whynot closed, this is a great alternative coffee shop with WiFi, snacks and chill vibe."
2,kabisera-new-york-2,2018-02-11,5,Excellent! Was trying to find a place for my friend to use the restroom. The guy working was so nice about letting me buy a coffee so she could use it. The coffee was great too! Will stop in again for coffee next time I'm in the area!
2,kabisera-new-york-2,2018-02-11,5,This is probably my favorite cafe in the lower east side. The workers are all very friendly and nice and the coffee is amazing. It's also for a very good price! The art on the walls make it so unique. They also sell pastries and cakes. This place is very good. 5/5 stars
2,kabisera-new-york-2,2018-02-10,5,"Perfect spot to get tasty coffee and also enjoy Marco art, definitely come back again. If you like real coffee or chai latte taste then the place to check out."
2,kabisera-new-york-2,2018-02-06,4,"Any neighborhood should enthusiastically welcome a coffee shop that's adorned with art and slinging La Colombe! Kabisera Kapé is a warm and inviting space with lovely staff that serves a solid cappuccino. All of the wall space is a punderful coffee-themed mural by Marco Art (@marcoartnyc), which is guaranteed to bring a smile to your face. The cat latte art is specific to a few employees, but all are being trained so you don't miss out on an instagramable moment. Kapé is worth patronizing at least once, even just to enjoy the fun, little ambiance."
3,smile-to-go-new-york-2,2020-02-24,5,"I always order pickup from Yelp to skip the super long line that goes all the way outside the shop along the block for this tiny, to-go-focused cafe. Their market plate is healthy AND delicious. I haven't been too impressed by their entrees (tried chicken, steak and salmon) but the quinoa kale salad (mostly quinoa) with goat cheese is to die for. I didn't even know I liked quinoa before. ALL of their bakery items are tasty. My favorite is the canele and the jam scone (after they stopped serving canele.) The bakery items are the only reason I'd wait in line for 15 minutes during lunchtime on a cold windy weekday, since the items change by the day and aren't all listed in the pickup menu online. SMILE TO GO PLEASE CHANGE THIS AND ADD MORE BAKERY ITEMS TO YOUR YELP PICKUP ORDER OPTIONS."
3,smile-to-go-new-york-2,2020-01-20,5,"I work around the block and frequent smile to go for my morning coffee. On a particularly busy morning, I was happily surprised by the amazing customer I received. Jo was happy to take the time to help me decide on my new americano order that morning despite the lengthy line behind me. I did not feel rushed at all. Today I went back in the afternoon and again, great customer service. Decent customer service is hard to come by in  Manhattan, and exceptional customer service is a rarity. I definitely recommend smile to go for that personal corner coffee shop experience!"
3,smile-to-go-new-york-2,2019-10-11,5,"Delicious and inventive entrees and mixed salads. Either take out or eat in.
The salads are stellar and unusual.
The hot food is also excellent. Almost all of their offerings are health conscious and relatively low cal.
That said, their sweets look yummy.
The price is also right.
I stop here to bring home a meal for lunch or dinner and am always pleasantly surprised."
3,smile-to-go-new-york-2,2019-09-12,4,Love this place. I grabbed a healthy lunch to go to eat in the office. The line was so long and stretched out to the street but it moved quickly. A staff will ask your order in advance so your foods are ready to be picked up when you reach to the casher. All foods are freshly made. I want to try all the menus!
3,smile-to-go-new-york-2,2019-09-02,4,"Love the market plate from Smile to Go - they always have the type of healthy, delicious seasonal veggies and grains that I want to be eating! This location is tiny and can get really packed, but the line moves quickly. If it's nice out, the move is to eat outside on the long stoop a few steps away. If you're craving a sweet treat, the brown butter rice krispie treat is truly incredible. It has ruined me for other rice krispies. I also enjoy the bone broth here and the fig and manouri cheese sandwich, but the prices for both are a bit criminal."
3,smile-to-go-new-york-2,2019-08-30,5,"my favorite lunch spot in NYC. I was heartbroken with I got a new job that was no longer across the street from Smile. Fresh, healthy ingredients that you can trust. You can actually taste the love in their dishes."
3,smile-to-go-new-york-2,2019-08-23,3,"This was my favorite lunch spot during the week, have been coming at least 3x a week to get a healthy side and grilled chicken. Unfortunately, they have decided to save money and switch their source of chicken from lean chicken breast to fatty chicken thigh. I have provided the feedback to the staff and hope they will revert this change."
3,smile-to-go-new-york-2,2019-08-02,2,"The food is good and over priced. The service is lacking for these basic reasons: 1) MUSIC IS TOO LOUD and Cashier and help behind the counter cannot hear order as placed. 2) Counter is TOO HIGH so help cannot even read your lips when you place order. They have clearly outgrown this space, at least they can install some acoustical tile, and get a more appropriate height counter."
3,smile-to-go-new-york-2,2019-07-11,3,"5 stars for the food! 2 stars for the service. Would it KILL the employees to be less snobby? You work at a scoop-and-go take-out lunch spot, so I think not. (Go for the market plate with the three items - great vegetarian options and decently priced.)"
3,smile-to-go-new-york-2,2019-06-19,5,"Some of the nicest (but not pushy or fake) staff at any coffee-adjacent place in the city. Coffee is above par and the atmosphere is very ""I'm on my lunch break from my start-up office in SOHO"". Imagine if a really good Panera bread was run by one of the chefs from Munchies on Vice."
3,smile-to-go-new-york-2,2019-05-09,3,The food quality was good. I got the potato leak soup and half a sandwich. Small portion for around $15. Not an everyday lunch spot but a once a week treat
3,smile-to-go-new-york-2,2019-05-01,2,"$14 for a small ham and cheese sandwich and two tiny pickles, what a freaking rip off. The sandwich wasn't ""artisan"", ""creative"", or ""unique"" in any way. It was just a normal sandwich that you'd typically get at any NYC deli for $6.50 or less. 

I'm only giving it two stars because it looks like this place may be more well known for its coffee or other food items. Don't order their sandwiches, ever."
3,smile-to-go-new-york-2,2019-04-09,5,"I just had this place deliver bone broth and carrot lemongrass soups and I am thrilled!  Both came w a side of crushed ginger I added as a side. Both came hot, flavorful, perfect, timely, delivery gentleman was super sweet. 
I definitely love this place, and hope to visit it in the future. I will definitely be ordering from them a lot!  Strongly recommend. 
I still taste the ginger in my mouth and I'm smiling, yo!"
3,smile-to-go-new-york-2,2018-11-04,4,"This was the first time I'd ever had steel-cut oats (I know. I'm late to the game) and it was life-changing. I've since tried to make my own and can't make it taste as good as Smile To Go's. It would seem like a simple  recipe, but theirs is so filling and delicious. My sister and I got a bunch of things to eat, including a quinoa banana bread which was divine, and an egg sandwich, which were also very good. I wouldn't hesitate to go back for breakfast items if I found myself in Soho again."
3,smile-to-go-new-york-2,2018-10-10,1,"I have been going to this location for years. At first I was happy with the quality of their food. Lately I have been extremely disappointed every single time I purchase from The Smile. The rotisserie chicken ($16) is consistently dry and cold, the sides are underwhelming and tasteless. Today I ordered a bone broth, it was neon yellow with an inch of oil floating on top - disgusting. The food I am receiving is unacceptable for the prices I am paying and unfortunately it's not what it used to be. A tiny egg sandwich on an English muffin costs over $7. It's not worth it, at all."
3,smile-to-go-new-york-2,2018-10-05,4,"People that work around here comes here alot they packed everyday. Pricey, but healthy choice. The coffee is great too."
3,smile-to-go-new-york-2,2018-09-28,3,"For a $9 breakfast burrito, one would at least expect it to be warm. I really don't know how they get away with it.. 

On the good side, their roasted chicken and pastries are good, but if you stop by for lunch, keep in mind you'll be paying as much as if you had gone to a sit down restaurant."
3,smile-to-go-new-york-2,2018-08-17,3,"The first time I went there, I ordered an Iced Chai w/oat milk. Not that good; the chai was very watered down and could barely taste the Chai. I figured it wasn't fair to base my experience one one coffee, so I tried another and was very disappointed."
3,smile-to-go-new-york-2,2018-08-11,3,$4.35 for an ok if not particularly inspired salty chocolate chip cookie. Small space inside so don't come with a large group. Lots of sandwiches and sides along with pastries. Overall very meh.
3,smile-to-go-new-york-2,2018-07-25,5,"Obsessed. This makes me smile all day. Thinking about what I am going to order, the act of ordering, eating, and my feeling after I have eaten. There could not be a more appropriate name. 

Interesting concept- its like a hipster version of a bakery/dig inn, with a constantly changing menu, and very interesting, exciting, odd combinations that work deliciously. Every time I have been, theres several different options ranging from a pesto pasta, chickpea salad, Cesar 
 salad, roast kale or veggies, beet salad, quinoa salad... all with crazy combinations of spices, flavors, veggies, dressings. I've never seen anything like it but it always gets me excited to come back. They also offer several sandwiches, as well as proteins to add to your salads. You can choose 1 or 2 salad combos, but most of the time I want to try all! 

The best kept secret here is their chocolate chip sea salt cookie. It is so far, the best one that I have had in NYC, and I don't like to admit but I get it for all meals of the day, far too frequently. It is worth every dollar, every calorie, and every minute you may have to wait."
3,smile-to-go-new-york-2,2018-06-25,5,Service is lovely with helpful people. Food is amazing and well priced. The coffee is always good and the food is well priced for the neighborhood.
3,smile-to-go-new-york-2,2018-06-05,2,Asked the big guy in the blue shirt for a bag for my purchase and he reacted like i had requested ownership of his first born !  Strange place. Food is good. Can do without the Attitude.
3,smile-to-go-new-york-2,2018-05-08,4,"It's not cheap but it's really good....I love the turkey sandwich, vegetable sides, and salad-ish combos you can order by portion. The coffee is only decent and is pretty pricy so unless you're pressed for a coffee--probably a better idea to walk a block to La Colombe at Saturdays Surf if you're going to spend that kind of money. However, the real gem of this place (aside from location and convenience) is this delicious olive oil loaf cake with hibiscus icing. Truly one of the most perfectly baked (not too sweet, soft crumb but not spongey) baked goods I've had in the city."
3,smile-to-go-new-york-2,2018-04-30,3,"A quick bite near our hotel.

Service friendly and quick.

What they do well are coffee and salads. Iced teas at $4 a pop I assume are standard fare in this neighborhood.

The $6.50 turkey and Swiss sandwich was two bites.

Damages with tip was $25."
3,smile-to-go-new-york-2,2018-04-08,1,this food is so insanely overpriced. can't even enjoy the chicken and potatoes i just got because it was almost $17... and the potatoes were cold. price also does not add up with the portion. save yourself the disappointment and go to a sit down restaurant for the same price
