idx,alias,date,rating,reviewtxt
0,doughnut-plant-new-york-6,2020-02-25,5.0,"Love love love these doughnuts. The Brooklyn blackout is my favorite with the coffee cake coming in at a close second. They always have specials and have their customers in mind. Order ahead or go in day of! 

We always make sure to add these doughnuts to any fun/special occasion."
0,doughnut-plant-new-york-6,2020-01-17,5.0,"Doughnut Plant is my favorite donut shop, since the moment I bit into the wild blueberry donut and savored the coconut cream dream. Before that moment, I can say,
I really never had a donut. Why, you ask? Because all the donuts I have had in my life cannot compare to the beautiful taste of a Donut Plant donut. Each savory treat is delicately prepared with unique and natural ingredients. The peanut butter and jam donut might have a humble name but by its taste and appearance it's no ordinary beauty. A bit chewy yet soft, with a light frosting and delicious filling. It's paradise in my mouth. Ahh, next time I'm getting a whole box for the week. I can't wait for my next treat!"
0,doughnut-plant-new-york-6,2020-01-26,3.0,"I was in need of a mental-health treat so I decided to swing by for a pick-me-up.  I snagged two donuts (for now and later) and a cold brew.  I asked for recommendations and wound up with a vanilla yeast donut, and a tres leches cake donut.  The vanilla yeast was a little disappointing - a lot of the icing had stuck to the paper, leaving a donut that was, well, just a regular old donut.  I didn't get a lot of vanilla flavor, but the donut itself was light and airy--but nothing worth writing home about.  The coffee had a really nice flavor, but it didn't give me the bump of wakefulness I usually get from a cup of coffee--and it felt very small for the high price tag.  

The tres leches donut had great flavor, but the texture inside was super inconsistent -- some parts of the donut had a cake-pop texture, others had a more traditional cake-like feel.  My other minor gripe is that when I swung in, the store was really busy, and I couldn't pop over to look at the actual donuts without losing my place in line, and the menu board kept switching over to a non-menu screen, which made it hard to figure out what to order. 

I might come back if I was in the neighborhood, if only to try the filled donuts I hadn't seen on the menu, but I wouldn't go out of my way to get there."
0,doughnut-plant-new-york-6,2019-08-09,4.0,"The blueberry is a flavor bomb!  Their coconut cream square doughnut (how do they make it square?!) has a perfectly flavored creamy center inside a fluffy doughnut.
  
The rose doughflower was my least favorite.  I didn't really taste the rose and the doughnut was actually pretty dense.  

I've had the creme brulee doughnut in the past and that was awesome too!

A little pricey, but worth it for not the run-of-the-mill doughnuts."
0,doughnut-plant-new-york-6,2020-06-01,1.0,Over priced.  Too boo gee for the times.  Go there two times and two times was ignored.   Typical of the community.
0,doughnut-plant-new-york-6,2020-01-13,3.0,"Got the black sesame yeast donut and was disappointed--the sesame didn't come through, and it felt just like eating a glazed donut. Wish the flavor profile was stronger. Next time I hope to try their peanut butter filled ones or the sesame cake donut."
0,doughnut-plant-new-york-6,2019-08-06,5.0,"Just my favorite doughnut of all of New York and quite possibly the world. I love these doughnuts even better than dough doughnuts. 

These doughnuts are the best because they are perfectly dense, not too airy and full of flavor. What I also like is that they are not too big, they clearly spend time and effort putting flavor into their doughnut. The Brooklyn Blackout Is one of the best doughnuts. It's chocolate on chocolate on chocolate. I don't usually like chocolate doughnuts or cake and I loved this doughnut."
0,doughnut-plant-new-york-6,2019-05-30,2.0,"This was our first New York doughnut experience, and we picked the Doughnut Plant because of their ""doughnut firsts"" claims. We arrived on mothers day, which was pouring rain, and not as packed as I thought it would be for a holiday.

We started with the orange blossom cashew doughnut, which was lumpy and too sweet. Then we had the peanut butter and jelly doughnut which honestly was nothing special. After those two flops, we opted to get back to the counter and order backups, the crème brulee and the hazelnut stuffed doughnuts. These two were slightly better than the first two, but we really weren't that impressed overall.

Prices are high, but they do claim to have the world's first crème brulee doughnut and the world's first square filled doughnut, so I guess that earns them the right to charge what they want. Service was super slow, but relatively friendly, and there was onsite seating and various beverage options. If I were to return to NY for doughnuts, I'd pass Doughnut Plant and head directly to The Doughnut Project."
0,doughnut-plant-new-york-6,2019-06-02,4.0,"How do they get the filling into these square donuts without a trace of an opening ?
Superb, typically priced and better than most places that we've tried. Coconut creme filled Square is ample to share or split into 1/4's. I love this little strip mall that is one of the few in NYC that  are one level only with so much air space above that I wonder who the landlord is and how it has not been redeveloped. 1/2 the size of the Flatiron store."
0,doughnut-plant-new-york-6,2020-05-27,5.0,"The donuts are Absolutely Delicious !!! The staff is very polite and courteous, and the shop is clean. They have an Assortment of donuts that's just Wonderful, I bought 2 dozen assorted donuts. Which family and friends Enjoyed. Very fresh and the flavor esp. The Chocolate is Outstanding. Great place for Coffee and Donuts !!! You won't be disappointed. Highly recommend A+++++"
0,doughnut-plant-new-york-6,2020-05-24,5.0,"For one doughnut is spelt correctly for a change But this place was a nice place to stop for something quick to eat, the staff was respectful and the service was fast!! My new favorite doughnut spit!"
0,doughnut-plant-new-york-6,2020-03-11,5.0,"I'm not a HUGE donut person, nor do I like ""fancy"" donuts.  If i'm craving a donut I'll get a standard bar donut with chocolate frosting and a coffee and pretend i'm a cop... I digress.

If a donut shop has great ratings, i'll dabble.  Based on the reviews, I got the blackout donut expecting to eat half and to save the other half for later.  Standard me.  I literally gobbled that shit down before I could even get a picture.

So there.  I loved it."
0,doughnut-plant-new-york-6,2020-02-25,5.0,This place is heaven!!!! Love love love!!! Yummy! Thank you for these awesome donuts we can't wait to come back next time we are in town
0,doughnut-plant-new-york-6,2019-10-22,3.0,"Wasn't terribly impressed by the Doughnut plant, but they do a lot of things right.

First off, the donuts here are pretty expensive. Compared to some of the other places like Dunkin or Krispe Kreme, the donuts here are definitely priced at a premium. But are they actually at a premium in terms of taste? Probably, but not at the price their currently offered.

I ordered the banana, the blueberry, and two jams. I didn't realize it beforehand, but the jams are actually peanut butter and jam/jelly donuts, so the donut is actually quite heavy.

Review from 2016."
0,doughnut-plant-new-york-6,2019-03-18,5.0,"I don't like donuts! Yes, you heard correctly, I don't care for them. Never did. Doughnut Plant changed my mind. It's the only doughnut I will eat when I'm in New York City. Located in several locations around the city, the shops are tiny with lines usually out the door. With many amazing flavors to choose from, some of the doughnuts come in yeast or cake form. I always choose the yeast form for it's pillowy soft, airy texture. The cream inside is just the perfect amount. I hate it when I bite into a donut that has too much cream. Honestly, I don't need those extra calories.

I tend to make a lot of noise when I enjoy eating something. So much so that a guy on line asked, that good, huh? Oh yeah, I nodded. He asked what flavor I was having and I said, coconut cream, it's my fave, you gotta try it. He smiled and said, I just might, enjoy the rest of your donut. Yes, I highly recommend the coconut cream or the peanut butter and banana cream in yeast form. What makes their coconut cream so good? They crack open fresh coconuts everyday. I promise you, you'll never go back to Dunkin Donuts ever again!

Here are just a few other flavors I have tried that I love:
- Carrot Cake
- Creme Brûlée
- Chocolate Hazelnut
- Brooklyn Blackout
- Manhattan Cream

They offer fresh roasted coffee as well. Doughnut Plant, please make my wish come true by opening one in New Jersey. Check out their web-site for all the amazing flavors available."
0,doughnut-plant-new-york-6,2019-06-10,5.0,"Cute shop! There are pillows all over the walls shaped like donuts. 

There are probably about 20 different donuts to choose from (some jelly-filled, some not, some glazed, etc.) 

After talking to one of the cashiers I opted for the tres leches donut, which is a glazed donut infused with milk. Very very good! They also had s refreshing blackberry lemonade available. Will definitely go back!"
0,doughnut-plant-new-york-6,2019-12-04,4.0,"First time at the store - way too many options! I came on a full stomach so I split one donut - the filled creme brûlée! But dang after the first bite, I wish I wasn't sharing cuz it was so good. The dough itself was so chewy and soft -- A+ . The only thing it's kinda small for $4. 

Will go back to try more flavors!"
0,doughnut-plant-new-york-6,2019-09-30,5.0,"I've been coming here for all my doughnut needs the last three years. I have yet to be disappointed. This last Sunday, I tried the peanut butter banana creme doughnut and my eyes rolled back as I bit into it... It's really that good. 

The peanuts were crunchy on the outside, with a soft layer of thick creamy peanut butter. On the inside, the banana creme kind just melts out when you bite into the center. Perfect amount of sweetness. Solid 10/10, very solid. Can't say the same about all their other flavors though. Be adventurous at your own risk. 

Recommendation: walk down the block to the sister coffee shop Roasting Plant and grab a coffee there after. Thank me later"
0,doughnut-plant-new-york-6,2019-02-27,5.0,"BEST DONUT PLACE EVER! I have written at least 14 donut reviews and not one has topped doughnut plant! Honestly it is just that good. From the flavors to the texture of the dough. AMAZING!

First off, their yeast donuts are off the charts. Chewy, soft and airy on the inside. A great bite with whatever flavor you choose.

As for the flavor, it just hits the spot. They have classics as well as unique flavors, of which typically sell out quickly. They are so good at flavoring the donut. If it is supposed to be PB and banana, it tastes like PB and banana. The icing isn't crumbly and annoying like other shops I've been to. Perfect balance of sweetness to dough to whatever stuffing they jam into that beautiful donut.

LOVE IT LOVE IT LOVE IT!"
0,doughnut-plant-new-york-6,2019-11-13,4.0,"Everyone knows that donut plant has phenomenal donuts. The carrot cake donut is actually my favorite donut of all time. But I did not know that you can also get custom lettered donuts from donut plant! This is honestly such a fantastic way to celebrate something special for an event or occasion. High quality donuts all around, super special flavors, and even customizable options!"
0,doughnut-plant-new-york-6,2019-10-06,4.0,"How can I go to New York and not get doughnuts?? The doughnuts at Doughnut Plant sounded so creative and delectable. I honestly had the hardest time deciding which doughnuts to try. The one doughnut I really wanted was their peanut butter and jam doughnut with blackberry jam. Unfortunately, the gentleman right in front of me took the last one. 

I settled on the Brooklyn blackout and tres leches doughnuts. Both of the doughnuts were cake doughnuts, though they were not as soft as I would prefer my cake doughnuts to be.The Brooklyn blackout was by far my favorite. It tasted more like a chocolate cake rather than a doughnut and I was totally for it! There is a chocolate pudding filling that reminded me of a molten lava cake. If you love chocolate, this doughnut is for you! 

The tres leches doughnut was definitely good as well. The doughnut was filled with just a touch of sweet cream and the bottom was soaked in syrup. It is sweet, but not overly sweet.
Overall, these doughnuts are a great option for someone who wants a delicious, unique doughnut!"
0,doughnut-plant-new-york-6,2019-08-11,4.0,"Tried the famous black and white doughnut. Not only is the frosting 2 colored, the cake doughnut is also half black half white and boths sides are delicious. The service was quick and the restaurant is clean."
0,doughnut-plant-new-york-6,2019-09-12,5.0,The iced latte was perfect and the donuts are moist and delicious. The Brooklyn black out and tres leche are my favorite.
0,doughnut-plant-new-york-6,2019-09-25,5.0,If you're a true New Yorker then you understand the love of donuts. There are so many places to choose from but by far doughnut plant has made it into my top 3. The perfect sweet treat to pair with your coffee or tea would be the Valrhona chocolate donut. This donut is a chocolate lovers dream it is literally drenched in chocolate both top and bottom and pairs really well with some iced coffee with creamer/milk (no need for any added sugar). The cinnamon bun doughnut was really refreshing with notes of fresh cinnamon and perhaps even a hint of nutmeg. Totally amazing when warm and you'll be licking that sugar frosting off of your fingers.
0,doughnut-plant-new-york-6,2019-08-11,5.0,"I remember coming here years ago as a high school student and loving their donuts. They are still one of my favorite donut shops in New York, but now I think they are a tad bit too sweet. Their selection of flavors are always great and I find the staff here to be welcoming. They also serve coffee and have WiFi so this could be a great place to study/work, but do note that there is no restroom. Small place but can seat about 8 guests."
0,doughnut-plant-new-york-6,2020-01-04,5.0,"A billion years ago, well lets be serious around 15 years ago I first tried Donut Plant. Growing up in SoCA donuts are a part of our culture. Well it was true in the 70s-90s at least. When I heard someone came up with a tres leches donut I was on my vespa and on my way to Donut Plant. The taste was no less than amazing and I have returned many times since that first bite. Give it a try and I bet you will be back."
0,doughnut-plant-new-york-6,2020-02-26,4.0,"Nice selection of flavors and textures, coffee is decent service can waver from great to shit and they run out of certain flavors pretty quick in my experiences. 
Can't help but go back whenever I'm walking past"
0,doughnut-plant-new-york-6,2019-09-05,3.0,"summary - * would give this a 3.5 * 
got off the flight and had to make a stop at a bagel shop and a donut place! i have been eyeing the doughnut plant because so many influencers come here! i knew we wanted to try the creme brulee doughseed today and it did not disappointed. 

food & price -
for $4, it is a bit expensive for something that was finished in four bites, BUT it is one of the more expensive donuts on the menu. the other ones range from $3 something to over $5. this was one of the smaller ones that was a bit more pricey. 

the donut itself:
since i ate it at night, the freshness was gone but we torched it ourselves to try to heat it back up. surprisingly, the filling wasn't too sweet. the outside was a bit burnt because we tried to re-melt everything which isn't their fault. we will be coming back to try other flavors but i am sure it tastes a lot more fresh in the morning!! 

overall for the shop, the time, and the donut, we would rate it a 3.5 !! there was seating areas. however there was only one girl working so it went kinda slow. will be coming back to try other flavors to give it more reviews based on flavors and prices!"
0,doughnut-plant-new-york-6,2019-02-01,5.0,"Arguably the best doughnut shop in NYC. Yep, I think it's better than DARE I SAY IT: Dough (which I don't really get the hype besides their hibiscus donut hahaha). Their cake donuts are seriously sooo good. I love how they always have so many flavor options. I need to try all of them one day. I love the tres leches and the matcha cake donuts. Their creme brûlée doughseed is also amazing. This location is pretty small but somehow works out. They provide free water but no restroom. Staff is friendly.

Definitely give any of their three locations a visit when in NYC!"
0,doughnut-plant-new-york-6,2020-05-30,3.0,"Review for Williamsburg location - This used to be a small business bakery and coffee shop and now Doughnut Plant is here. Great more hyper gentrification. The donuts are good but not great and are very overpriced. The coffee is also overpriced. Also, they don't provide free water to customers which is really annoying. I've had better doughnuts else where that DIDNT cost so much."
0,doughnut-plant-new-york-6,2019-12-06,5.0,"Literally the only place I'll get a chai latte. Not too sweet, but sooo frickin good. The tres leches doughnut is fireee too"
0,doughnut-plant-new-york-6,2019-08-25,5.0,"Had the vegan chocolate doughnut, very good! The doughnut itself was very spongy & the frosting was remarkable. I've had other doughnuts from this place at a different location and the carrot cake one was my favorite. Overall this place does not disappoint!"
0,doughnut-plant-new-york-6,2020-01-06,5.0,"Omg! I don't like donuts because of them being oily, super sweet and heavy BUT this was one of the most insane donuts i've ever had. I tried the triple chocolate, dulce de leche, creamy coconut and creme brulee. All of them, were perfect texture, good amount of filling/topping, not greasy (that means fried at the correct temperature) and very innovative. The chocolate one was a more cakey donut and was amazing. The creme brulee was a smaller donut and was my favorite. I am still not convinced if I love donuts but if you do, you have to try it!"
0,doughnut-plant-new-york-6,2019-02-04,3.0,"I hear a lot about and see posts of this place. Did it live up to it's hype? I'd say it's close but I've only been here once and had only 1 donut.

Place is pretty spacious inside; although the table I sat at was pretty dirty. Has 2 corner L seating spots made of stone and 2 small circle tables at each spot. They have a small little counter for trash, water, napkins, and other misc. items.

They have a small display with the donuts that they offer. And it's nice to see a rack behind the counter of the fresh donuts being made. Service was nice and saw them help a lady refill the container of free water for her.

The donut I ordered was good. Would like to go back and taste their other donuts to have a better review but I'd say donuts prices are a bit expensive as I can go to my local dunkins and get just as good a donut for less. BUT that's just my opinion"
0,doughnut-plant-new-york-6,2020-01-23,5.0,"Deliciousness served here! Eat in store with a cup of joe if possible. The lady working was great, making suggestions and even ice water upon request. Do not miss this place."
0,doughnut-plant-new-york-6,2019-08-21,5.0,"All I can say is WOW. These donuts were so much better than anticipated. I saw the reviews online so we walked to find this little shop. 

The environment was so welcoming and warm! There are 4-5 tables and bench seating. The amount of different kinds of donuts was the best part. If you're in the mood for a traditional yeast donut, they have you covered. I personally recommend the cake donuts! 

We ordered 4 different kinds (a bit overkill yes, but when in New York, why not?) We got hazelnut/Nutella, wild blueberry, peach, and peanut banana creme filled. 

Every donut was fantastic! Great flavors, fresh, none were dry or overly sweet. The wild blueberry was BY far our favorite.  I'd order a dozen next time. 

If you're in New York looking for great donuts you better check this place out. Everything was wonderful! We will be back on our next visit to the city."
0,doughnut-plant-new-york-6,2019-07-08,4.0,"I have to pass this spot on my way to and from the subway and it's really hard to resist the temptation...

These are probably my favorite doughnuts of all time. They come in awesome flavors, they aren't overly sweet, the yeast donuts are fluffy, and the cake doughnuts make a wonderful once in a while treat. My go-to staples are the banana yeast and the coffee cake (which has bits of delicious cream on the inside). 

However, I have had flavors that lacked a bit of kick to them. I appreciate that the flavors here don't assault your palate like they might at some other donut shops, but I've had a few where it was so subtle that one donut was a bit indistinguishable from another. E.g., got an orange blossom (seasonal) and a vanilla donut once, and the orange flavor of the former was so slight that the two donuts tasted much the same, except that one had a mildly bitter aftertaste. To be fair, just a touch of flavor might be what you want sometimes, but for around $4 a pop it can feel underwhelming.

Favorite ever was a matcha creme filled donut (see photo). Not sure if it was a seasonal donut or once a week flavor but I wish it was served every single day."
0,doughnut-plant-new-york-6,2020-01-20,5.0,"Doughnut plant is a lovely donut shop with a very friendly and helpful staff.  Though they offer an assortment of all  types of doughnuts, their best selection is in their cake donuts and their jelly filled.  Their special flavors are always unique, wonderful, and worth the try."
0,doughnut-plant-new-york-6,2020-04-05,3.0,"Doughnuts are good, not great. The worst part is the service - not one seems to know where to stand to order and then you get an attitude when you do order."
0,doughnut-plant-new-york-6,2019-06-08,5.0,"I had a quick visit here. But the workers are SO friendly! 

Loved it! I got a matcha because my friend is always raving about it. The barista was so amazing , and sweet. It was a quick visit but it was great !"
0,doughnut-plant-new-york-6,2019-04-16,5.0,"Chocolate hazelnut is my absolute favorite flavor here. Creme brulee seems to be a very popular flavor. That is good as well. I tried the black sesame cake, which was good as well. Donuts here are smaller than average. And on the pricy side. But taste is amazing."
0,doughnut-plant-new-york-6,2020-01-15,5.0,"I've been here before and I'll come here again. And again.  The donuts here are heaven sent and we lovingly refer to them as ""crack donuts"" because  whenever we're in the area we can't have just one. Today we opted for a dozen because-well just because! You don't need a reason to enjoy these. The black and white, tres leches, Brooklyn blackout... you know what, just go and try them all."
0,doughnut-plant-new-york-6,2018-12-05,5.0,"Ah, Donut Plant. Why didn't I get to visit you all the other times I was in NY! Not only were your employees nice to look at, they were friendly & helpful to someone who couldn't choose which kinda donut she wanted. I'll be back, I'm sure about that. The music was also giving off good vibes for a nice evening.

They offered me the seasonal flavor of cranberry (AMAZING.. similar to their wild blueberry) which was paired with a latte since it was pretty chilly outside! FAIR WARNING: hot liquid, sip with caution or your mouth will be burned. I also got the Brooklyn blackout for the plane! iDk how they kept their donuts so soft & fluffy but they did, even when it was smushed inside my backpack. I enjoyed every second of every bite lol my sister ordered a dozen other flavors that she particularly liked, however she didn't wanna share with me *facepalm*

Guess I'll just have to make sure I return to try their other donuts!! Especially those square ones, what a funky shape."
0,doughnut-plant-new-york-6,2018-11-16,5.0,"Was in NYC for the weekend and as a donut  fiend I had to try out this place. Came here around 11 and it was pretty empty but a huge line formed behind me so I guess the crowds come and go in waves. 

We got the creme brûlée donut (apparently they are the first to make this donut) and the coconut cream donut, which is a unique square donut that's filled (apparently the first to do this as well). 

The joint was a lot smaller than I expected- only like four tables and it seems like mostly a grab and go kinda place but luckily we were able to get a seat. I was most excited for the creme brûlée and I thought it was good but not the best filled donut I've had - I was disappointed with the amount of creme which left me wishing there was more. Perhaps it was just that one happened to have less creme who knows. 

The five stars, however, is for the coconut cream donut that literally took me out of orbit and back. Holy cow the flavor profile on that thing was crazy. Admittedly,
I am super weak for coconut flavored things so maybe some bias there but the coconut glaze on both sides perfectly complemented the sweet, but not too sweet cream on the inside. This was all pillowed in by the fluffiest yeast dough you've ever tasted and obviously the chewiness of coconut adds another texture element. Easily best donut I've ever had and I don't have to hesitate to think about it. 

It seems like their most popular flavors are their creme brûlée, coconut cream, Brooklyn blackout, and tres leches so I'll have to come back to try the latter two. Will definitely be returning to this spot."
0,doughnut-plant-new-york-6,2020-04-04,4.0,Pistachio donut was amazing. One of the best donut spots. A little pricey though. I'll be back
0,doughnut-plant-new-york-6,2020-03-12,2.0,"Great donuts but terrible service. Came today at about 9am. The African American lady cashier with short hair looked at me and didnt say anything so I as a customer walked up and ready to place an order. Then she said I am in the middle of an order with an attitude. The pwrson which was far from front of the cashier was on his phone and you as the cashier could of said please wait or say something rather look and leave the other customers hanging. Not only did she not greet her customer and had an attitude, she kept talking to her colleague in front of me saying she wasn't wrong. I decided to pay anyway and walked out. Really dont need a donut with an attitude early in the morning."
0,doughnut-plant-new-york-6,2018-10-23,4.0,"Sometimes cake donuts can be kinda dry but the ones here were super moist and yummy

There weren't many flavors left when we got there but I got to try the matcha and blueberry. Both were good but I really liked the matcha flavor one"
0,doughnut-plant-new-york-6,2018-08-21,5.0,"This is my another 'must visit' place when I am in NY.  I usually stop by in the afternoon and there's a line.  But I went there in late morning this time, then there was no line...no one!  

Anyhow two friendly ladies asked me what I wanted.  I normally get creme brûlée & tres leche, but decided to have something else.  As per their recommendations, I picked raspberry, then...tres leche again...lol.  

Their service is always friendly!"
0,doughnut-plant-new-york-6,2019-02-22,2.0,"I am honestly surprised that Doughnut Plant is rated so highly. 
Maybe I went on a REALLY bad day because I bought several flavors and the best one was just OK. 

The two better tasting ones were the carrot cake and the coconut cream and like I mentioned they were still only OK. 
Red velvet-which I was really excited about because well.. I LOVE red velvet.. was probably the worse one. It was really bitter tasting and I couldn't even take a second bite out of it. 
A close second to being the worst one was the creme brûlée dough seed! I was excited about these as well (hence the reason I got two) but these were just as bitter! Pretty bad ! 
The chocolate hazelnut dough seed was also a big disappointment .. I'm pretty big on chocolate hazelnut as well.. and this was just not good at all. Again, bitter-tasting.. like the creme brûlée and the red velvet. 

I wasn't the only one with this opinion either.. I brought the donuts home to my family and they all agreed. 
My grandpa who is huge on sweets.. donuts specifically, said that they were bitter and left a lingering and unpleasant aftertaste. 
My mom and cousin agreed as well. 
A good portion of the donuts were left untouched. 

The fact that there are over 3000 reviews with such a high rating really baffles me and leads me to believe that maybe I did visit them on an off day and get a bad batch (October 2018) 
I'm a bit curious to taste them again and see if there's any difference. 
I understand that everyone has their own different taste and preference.. but again these ratings are HIGH .. yet 5 different people tasted them that day and all agreed that they were not the best."
0,doughnut-plant-new-york-6,2019-09-01,5.0,"Came in to this experience expecting less quality than what I got. These donuts blew me away. I know good donuts, and this place definitely exceeded expectations. If you're in the area, you simply must pay this spot a visit. Get the coconut creme. You will not be disappointed"
1,sweet-moment-new-york,2020-03-14,5.0,"I can't believe I have never left a review for this place considering the amount of times I stop by here. And all the times I have been here not once has anyone been rude to me. I always make sure to get a latter art so maybe the taro or red velvet or matcha to be honest I like them all, just the cuteness of it makes me love it. Understandable that many people don't wanna pay $4-5 for such small cups of latte but it is definitely based on preference 
Second -- the bingsoo here is so so good  the one I get the most has to be the mango cheesecake it literally has lives of cheesecakes and has condensed milk and all that good stuff - it's very sweet Incase u don't like that 
I really don't think it's a miss if you come here ! They have individual and large bingsoos-- I get individual b/c I don't like sharing the goodness ...."
1,sweet-moment-new-york,2020-04-21,4.0,"Walked all the way across town to get my cute, non caffeinated ube latte and I was not disappointed! Super duper cute. 

The seating area is a little odd and empty but that could have been because it was a Sunday afternoon. Service is okay, not outstanding but not terrible and plenty of other choices on the menu. 

Also ordered an Americano and quickly discovered why one should stick to cute latte art drinks hence the 4 star review. Overall a good experience and worth going back to."
1,sweet-moment-new-york,2020-03-05,4.0,"Definitely a beautiful cup of coffee. It was a bit small for $5 though that was so simply made. The design on the top was pretty cute though!

Their cream special basically consists of a base coffee or tea (cold only) with a cream topping of Matcha, Thai tea, Thai coffee, taro, etc.

I got the Thai coffee with the that tea cream. It was very tasty, but I wish there was more!"
